ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
92115,92115,15978799.0,0.0,+32.7615490,-117.0719048,CA,California,06,22184.0,CA_92115,zip code,2.0,38115.0,92115,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392115.0,16904.0,"San Diego, CA",,,CA_92115,Complete data,True,True,True
92116,92116,8753688.0,0.0,+32.7648411,-117.1231244,CA,California,06,22282.0,CA_92116,zip code,2.0,38116.0,92116,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392116.0,16904.0,"San Diego, CA",,,CA_92116,Complete data,True,True,True
92117,92117,22540529.0,0.0,+32.8248932,-117.1997139,CA,California,06,22265.0,CA_92117,zip code,2.0,38117.0,92117,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392117.0,16904.0,"San Diego, CA",,,CA_92117,Complete data,True,True,True
92118,92118,19917489.0,14121982.0,+32.6987955,-117.2091097,CA,California,06,22506.0,CA_92118,zip code,2.0,38118.0,92118,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"CORONADO, CA",CORONADO,607392118.0,4257.0,"Coronado, CA",,,CA_92118,Complete data,True,True,True
92119,92119,17002043.0,648076.0,+32.8178882,-117.0319557,CA,California,06,22452.0,CA_92119,zip code,2.0,38119.0,92119,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392119.0,16904.0,"San Diego, CA",,,CA_92119,Complete data,True,True,True
92120,92120,19892453.0,2147.0,+32.7939936,-117.0737962,CA,California,06,22106.0,CA_92120,zip code,2.0,38120.0,92120,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392120.0,16904.0,"San Diego, CA",,,CA_92120,Complete data,True,True,True
92121,92121,32475652.0,61317.0,+32.8971234,-117.2016472,CA,California,06,22131.0,CA_92121,zip code,2.0,38121.0,92121,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392121.0,16904.0,"San Diego, CA",,,CA_92121,Complete data,True,True,True
92122,92122,13929405.0,0.0,+32.8567981,-117.2101561,CA,California,06,22266.0,CA_92122,zip code,2.0,38122.0,92122,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392122.0,16904.0,"San Diego, CA",,,CA_92122,Complete data,True,True,True
92123,92123,22303299.0,0.0,+32.8096148,-117.1342012,CA,California,06,22132.0,CA_92123,zip code,2.0,38123.0,92123,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392123.0,16904.0,"San Diego, CA",,,CA_92123,Complete data,True,True,True
92124,92124,25340001.0,0.0,+32.8282552,-117.0852620,CA,California,06,21582.0,CA_92124,zip code,2.0,38124.0,92124,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392124.0,16904.0,"San Diego, CA",,,CA_92124,Complete data,True,True,True
92126,92126,30008698.0,0.0,+32.9119903,-117.1434214,CA,California,06,22953.0,CA_92126,zip code,2.0,38125.0,92126,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392126.0,16904.0,"San Diego, CA",,,CA_92126,Complete data,True,True,True
92127,92127,58726530.0,1342021.0,+33.0187647,-117.1240976,CA,California,06,22484.0,CA_92127,zip code,2.0,38126.0,92127,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392127.0,16904.0,"San Diego, CA",,,CA_92127,Complete data,True,True,True
92128,92128,30317183.0,21498.0,+32.9969673,-117.0729787,CA,California,06,22390.0,CA_92128,zip code,2.0,38127.0,92128,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392128.0,16904.0,"San Diego, CA",,,CA_92128,Complete data,True,True,True
92129,92129,33887400.0,0.0,+32.9635362,-117.1262205,CA,California,06,21575.0,CA_92129,zip code,2.0,38128.0,92129,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392129.0,16904.0,"San Diego, CA",,,CA_92129,Complete data,True,True,True
92130,92130,48081161.0,0.0,+32.9476156,-117.2058249,CA,California,06,22267.0,CA_92130,zip code,2.0,38129.0,92130,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392130.0,16904.0,"San Diego, CA",,,CA_92130,Complete data,True,True,True
92131,92131,100084005.0,511638.0,+32.8996868,-117.0473184,CA,California,06,22456.0,CA_92131,zip code,2.0,38130.0,92131,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392131.0,16904.0,"San Diego, CA",,,CA_92131,Complete data,True,True,True
92132,92132,83674.0,0.0,+32.7136722,-117.1720388,CA,California,06,22437.0,CA_92132,zip code,2.0,38131.0,92132,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392132.0,16904.0,"San Diego, CA",,,CA_92132,Complete data,True,True,True
92134,92134,194448.0,0.0,+32.7250551,-117.1454146,CA,California,06,21568.0,CA_92134,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92135,92135,1089521.0,0.0,+32.6949759,-117.1943543,CA,California,06,22970.0,CA_92135,zip code,2.0,38134.0,92135,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392135.0,16904.0,"San Diego, CA",,,CA_92135,Complete data,True,True,True
92136,92136,2466539.0,754643.0,+32.6830131,-117.1229782,CA,California,06,22207.0,CA_92136,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
