ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
79351,79351,759780223.0,1294430.0,+32.9382263,-101.7770292,TX,Texas,48,26927.0,TX_79351,zip code,2.0,34396.0,79351,Texas,TX,"Lubbock, TX",31180.0,48305.0,"Lynn County, TX",2792.0,county,"ODONNELL, TX",ODONNELL,4830579351.0,,,,,TX_79351,Complete data,True,True,True
79353,79353,39047021.0,377186.0,+33.7835783,-102.5914129,TX,Texas,48,26795.0,TX_79353,zip code,2.0,34397.0,79353,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"PEP, TX",PEP,4821979353.0,,,,,TX_79353,Complete data,True,True,True
79355,79355,1048205641.0,0.0,+33.1660237,-102.8947852,TX,Texas,48,26521.0,TX_79355,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79356,79356,2134336599.0,3302929.0,+33.2845900,-101.3420825,TX,Texas,48,26390.0,TX_79356,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79357,79357,623966417.0,0.0,+33.6464714,-101.4057606,TX,Texas,48,25453.0,TX_79357,zip code,2.0,34400.0,79357,Texas,TX,"Lubbock, TX",31180.0,48107.0,"Crosby County, TX",2693.0,county,"RALLS, TX",RALLS,4810779357.0,15578.0,"Ralls, TX",,,TX_79357,Complete data,True,True,True
79358,79358,325609823.0,31472.0,+33.4219748,-102.1909493,TX,Texas,48,26403.0,TX_79358,zip code,2.0,34401.0,79358,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"ROPESVILLE, TX",ROPESVILLE,4821979358.0,16203.0,"Ropesville, TX",,,TX_79358,Complete data,True,True,True
79359,79359,881019286.0,41515.0,+32.9236359,-102.5441319,TX,Texas,48,26865.0,TX_79359,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79360,79360,2379165431.0,1262290.0,+32.6898648,-102.7244344,TX,Texas,48,26897.0,TX_79360,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79363,79363,280002385.0,1222520.0,+33.7077312,-102.0450213,TX,Texas,48,25226.0,TX_79363,zip code,2.0,34404.0,79363,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"SHALLOWATER, TX",SHALLOWATER,4830379363.0,17185.0,"Shallowater, TX",,,TX_79363,Complete data,True,True,True
79364,79364,545150317.0,791757.0,+33.4454872,-101.6320297,TX,Texas,48,26909.0,TX_79364,zip code,2.0,34405.0,79364,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"SLATON, TX",SLATON,4830379364.0,17470.0,"Slaton, TX",,,TX_79364,Complete data,True,True,True
