ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
31004,31004,203611.0,0.0,+32.9516645,-083.8053162,GA,Georgia,13,29059.0,GA_31004,zip code,2.0,12940.0,31004,Georgia,GA,"Macon, GA",31420.0,13207.0,"Monroe County, GA",605.0,county,"BOLINGBROKE, GA",BOLINGBROKE,1320731004.0,37280.0,"Bolingbroke, GA",,,GA_31004,Complete data,True,True,True
31005,31005,59845473.0,1223419.0,+32.5446219,-083.5936763,GA,Georgia,13,28839.0,GA_31005,zip code,2.0,12941.0,31005,Georgia,GA,"Warner Robins, GA",47580.0,13153.0,"Houston County, GA",579.0,county,"BONAIRE, GA",BONAIRE,1315331005.0,,,,,GA_31005,Complete data,True,True,True
31006,31006,466847506.0,3055203.0,+32.5807195,-084.2507378,GA,Georgia,13,28952.0,GA_31006,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31007,31007,174112439.0,1752504.0,+32.1885136,-083.9273207,GA,Georgia,13,28900.0,GA_31007,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31008,31008,184153595.0,1067054.0,+32.6653548,-083.7860869,GA,Georgia,13,29146.0,GA_31008,zip code,2.0,12944.0,31008,Georgia,GA,"Warner Robins, GA",47580.0,13225.0,"Peach County, GA",614.0,county,"BYRON, GA",BYRON,1322531008.0,3175.0,"Byron, GA",,,GA_31008,Complete data,True,True,True
31009,31009,198376623.0,1556578.0,+32.2701806,-083.0005158,GA,Georgia,13,29354.0,GA_31009,zip code,2.0,12945.0,31009,Georgia,GA,"Dublin, GA",20140.0,13175.0,"Laurens County, GA",590.0,county,"CADWELL, GA",CADWELL,1317531009.0,3200.0,"Cadwell, GA",,,GA_31009,Complete data,True,True,True
31011,31011,139555136.0,1294969.0,+32.1306264,-083.0522698,GA,Georgia,13,29010.0,GA_31011,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31012,31012,142153468.0,2199993.0,+32.3943438,-083.1737150,GA,Georgia,13,29272.0,GA_31012,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31014,31014,540605187.0,8745084.0,+32.4158860,-083.3490770,GA,Georgia,13,28917.0,GA_31014,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31015,31015,553243372.0,20301180.0,+31.9430113,-083.7786082,GA,Georgia,13,29450.0,GA_31015,zip code,2.0,12951.0,31015,Georgia,GA,"Cordele, GA",18380.0,13081.0,"Crisp County, GA",543.0,county,"CORDELE, GA",CORDELE,1308131015.0,5055.0,"Cordele, GA",,,GA_31015,Complete data,True,True,True
31016,31016,266471631.0,1479739.0,+32.8293195,-084.0915579,GA,Georgia,13,29108.0,GA_31016,zip code,2.0,12952.0,31016,Georgia,GA,"Macon, GA",31420.0,13207.0,"Monroe County, GA",605.0,county,"CULLODEN, GA",CULLODEN,1320731016.0,5377.0,"Culloden, GA",,,GA_31016,Complete data,True,True,True
31017,31017,258268674.0,1209347.0,+32.6210943,-083.2322197,GA,Georgia,13,28871.0,GA_31017,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31018,31018,237545285.0,2135302.0,+32.9764905,-082.6167520,GA,Georgia,13,28891.0,GA_31018,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31019,31019,138663351.0,1722899.0,+32.4242438,-083.0513422,GA,Georgia,13,29227.0,GA_31019,zip code,2.0,12955.0,31019,Georgia,GA,"Dublin, GA",20140.0,13175.0,"Laurens County, GA",590.0,county,"DEXTER, GA",DEXTER,1317531019.0,5865.0,"Dexter, GA",,,GA_31019,Complete data,True,True,True
31020,31020,331784535.0,5902047.0,+32.6544817,-083.4984529,GA,Georgia,13,28788.0,GA_31020,zip code,2.0,12956.0,31020,Georgia,GA,"Macon, GA",31420.0,13289.0,"Twiggs County, GA",646.0,county,"DRY BRANCH, GA",DRY BRANCH,1328931020.0,,,,,GA_31020,Complete data,True,True,True
31021,31021,604683589.0,7310191.0,+32.4895392,-082.9349846,GA,Georgia,13,29173.0,GA_31021,zip code,2.0,12957.0,31021,Georgia,GA,"Dublin, GA",20140.0,13175.0,"Laurens County, GA",590.0,county,"DUBLIN, GA",DUBLIN,1317531021.0,6271.0,"Dublin, GA",,,GA_31021,Complete data,True,True,True
31022,31022,133835063.0,1117021.0,+32.5115398,-083.1166315,GA,Georgia,13,29176.0,GA_31022,zip code,2.0,12958.0,31022,Georgia,GA,"Dublin, GA",20140.0,13175.0,"Laurens County, GA",590.0,county,"DUDLEY, GA",DUDLEY,1317531022.0,6302.0,"Dudley, GA",,,GA_31022,Complete data,True,True,True
31023,31023,733294491.0,10427937.0,+32.1831736,-083.1994758,GA,Georgia,13,28963.0,GA_31023,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31024,31024,841074994.0,39367430.0,+33.3229784,-083.3700149,GA,Georgia,13,29382.0,GA_31024,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31025,31025,172266909.0,937198.0,+32.3353966,-083.7408748,GA,Georgia,13,29144.0,GA_31025,zip code,2.0,12961.0,31025,Georgia,GA,"Warner Robins, GA",47580.0,13153.0,"Houston County, GA",579.0,county,"ELKO, GA",ELKO,1315331025.0,,,,,GA_31025,Complete data,True,True,True
