ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
89705,89705,60091356.0,0.0,+39.0900420,-119.8368808,NV,Nevada,32,28672.0,NV_89705,zip code,2.0,37422.0,89705,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"CARSON CITY, NV",CARSON CITY,3200589705.0,2499.0,"Carson City, NV",,,NV_89705,Complete data,True,True,True
89706,89706,89385559.0,120234.0,+39.2227374,-119.7015743,NV,Nevada,32,28715.0,NV_89706,zip code,2.0,37423.0,89706,Nevada,NV,"Carson City, NV",16180.0,32510.0,"Carson City, NV",1880.0,county,"CARSON CITY, NV",CARSON CITY,3251089706.0,2499.0,"Carson City, NV",,,NV_89706,Complete data,True,True,True
89801,89801,3140757143.0,9768233.0,+41.1650122,-115.7572346,NV,Nevada,32,28688.0,NV_89801,zip code,2.0,37429.0,89801,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"ELKO, NV",ELKO,3200789801.0,5786.0,"Elko, NV",,,NV_89801,Complete data,True,True,True
89815,89815,1822512636.0,4545482.0,+40.5647295,-115.5965457,NV,Nevada,32,28555.0,NV_89815,zip code,2.0,37432.0,89815,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"SPRING CREEK, NV",SPRING CREEK,3200789815.0,25782.0,"Spring Creek, NV",,,NV_89815,Complete data,True,True,True
89820,89820,5409403807.0,257916.0,+40.4288409,-116.9610964,NV,Nevada,32,28695.0,NV_89820,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89821,89821,1308653955.0,6549799.0,+40.5557283,-116.4156875,NV,Nevada,32,28716.0,NV_89821,zip code,2.0,37434.0,89821,Nevada,NV,"Elko, NV",21220.0,32011.0,"Eureka County, NV",1869.0,county,"CRESCENT VALLEY, NV",CRESCENT VALLEY,3201189821.0,,,,,NV_89821,Complete data,True,True,True
89822,89822,619661529.0,0.0,+40.4922133,-116.1889736,NV,Nevada,32,28560.0,NV_89822,zip code,2.0,37435.0,89822,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"CARLIN, NV",CARLIN,3200789822.0,2306.0,"Carlin, NV",,,NV_89822,Complete data,True,True,True
89823,89823,605632932.0,96408.0,+40.9503059,-115.1606624,NV,Nevada,32,28664.0,NV_89823,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89825,89825,164939490.0,136281.0,+41.9044276,-114.7096439,NV,Nevada,32,28558.0,NV_89825,zip code,2.0,37438.0,89825,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"JACKPOT, NV",JACKPOT,3200789825.0,33193.0,"Jackpot, NV",,,NV_89825,Complete data,True,True,True
89826,89826,62129298.0,1579.0,+41.9307227,-115.4107655,NV,Nevada,32,28581.0,NV_89826,zip code,2.0,37439.0,89826,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"JARBIDGE, NV",JARBIDGE,3200789826.0,,,,,NV_89826,Complete data,True,True,True
89828,89828,428514164.0,1201335.0,+40.7353335,-115.3433899,NV,Nevada,32,28641.0,NV_89828,zip code,2.0,37440.0,89828,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"LAMOILLE, NV",LAMOILLE,3200789828.0,33332.0,"Lamoille, NV",,,NV_89828,Complete data,True,True,True
89830,89830,557671430.0,257281.0,+41.3216566,-114.1771261,NV,Nevada,32,28576.0,NV_89830,zip code,2.0,37441.0,89830,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"MONTELLO, NV",MONTELLO,3200789830.0,33804.0,"Montello, NV",,,NV_89830,Complete data,True,True,True
89831,89831,321580753.0,465755.0,+41.7159957,-116.0983425,NV,Nevada,32,28585.0,NV_89831,zip code,2.0,37442.0,89831,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"MOUNTAIN CITY, NV",MOUNTAIN CITY,3200789831.0,38520.0,"Mountain City, NV",,,NV_89831,Complete data,True,True,True
89832,89832,453405009.0,3073669.0,+41.9787490,-116.1918358,NV,Nevada,32,28726.0,NV_89832,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89833,89833,1043493317.0,8257402.0,+40.4828418,-115.3316285,NV,Nevada,32,28644.0,NV_89833,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89834,89834,2771068013.0,8430461.0,+41.4083421,-116.2281243,NV,Nevada,32,28574.0,NV_89834,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89835,89835,4754187469.0,1901675.0,+41.2763948,-114.8738351,NV,Nevada,32,28573.0,NV_89835,zip code,2.0,37446.0,89835,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"WELLS, NV",WELLS,3200789835.0,20584.0,"Wells, NV",,,NV_89835,Complete data,True,True,True
89883,89883,751854120.0,154222.0,+40.8489200,-114.1576766,NV,Nevada,32,28620.0,NV_89883,zip code,2.0,37447.0,89883,Nevada,NV,"Elko, NV",21220.0,32007.0,"Elko County, NV",1867.0,county,"WEST WENDOVER, NV",WEST WENDOVER,3200789883.0,20695.0,"West Wendover, NV",,,NV_89883,Complete data,True,True,True
