ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
01267,01267,153603813.0,383836.0,+42.6716169,-073.2469815,MA,Massachusetts,25,24704.0,MA_01267,zip code,2.0,324.0,01267,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"WILLIAMSTOWN, MA",WILLIAMSTOWN,2500301267.0,36247.0,"Williamstown, MA",,,MA_01267,Complete data,True,True,True
01270,01270,83527583.0,251134.0,+42.5198375,-073.0496901,MA,Massachusetts,25,24804.0,MA_01270,zip code,2.0,325.0,01270,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"WINDSOR, MA",WINDSOR,2500301270.0,29756.0,"Windsor, MA",,,MA_01270,Complete data,True,True,True
01301,01301,65652497.0,1397102.0,+42.6267614,-072.6015304,MA,Massachusetts,25,24675.0,MA_01301,zip code,2.0,326.0,01301,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"GREENFIELD, MA",GREENFIELD,2501101301.0,36704.0,"Greenfield, MA",,,MA_01301,Complete data,True,True,True
01330,01330,89285520.0,622786.0,+42.5139469,-072.8215166,MA,Massachusetts,25,25036.0,MA_01330,zip code,2.0,328.0,01330,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"ASHFIELD, MA",ASHFIELD,2501101330.0,29801.0,"Ashfield, MA",,,MA_01330,Complete data,True,True,True
01331,01331,140275886.0,3772595.0,+42.5702368,-072.1829029,MA,Massachusetts,25,24677.0,MA_01331,zip code,2.0,329.0,01331,Massachusetts,MA,"Worcester, MA",49340.0,25027.0,"Worcester County, MA",1347.0,county,"ATHOL, MA",ATHOL,2502701331.0,36089.0,"Athol, MA",,,MA_01331,Complete data,True,True,True
01337,01337,96844938.0,158781.0,+42.6893067,-072.5822886,MA,Massachusetts,25,24603.0,MA_01337,zip code,2.0,330.0,01337,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"BERNARDSTON, MA",BERNARDSTON,2501101337.0,29805.0,"Bernardston, MA",,,MA_01337,Complete data,True,True,True
01338,01338,3392289.0,3166.0,+42.5758886,-072.8066505,MA,Massachusetts,25,25035.0,MA_01338,zip code,2.0,331.0,01338,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"BUCKLAND, MA",BUCKLAND,2501101338.0,29706.0,"Buckland, MA",,,MA_01338,Complete data,True,True,True
01339,01339,151144051.0,637367.0,+42.6104497,-072.8877351,MA,Massachusetts,25,24844.0,MA_01339,zip code,2.0,332.0,01339,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"CHARLEMONT, MA",CHARLEMONT,2501101339.0,29571.0,"Charlemont, MA",,,MA_01339,Complete data,True,True,True
01340,01340,134766224.0,681264.0,+42.6855298,-072.7311354,MA,Massachusetts,25,24573.0,MA_01340,zip code,2.0,333.0,01340,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"COLRAIN, MA",COLRAIN,2501101340.0,29611.0,"Colrain, MA",,,MA_01340,Complete data,True,True,True
01341,01341,86923692.0,284891.0,+42.5071769,-072.7015246,MA,Massachusetts,25,24974.0,MA_01341,zip code,2.0,334.0,01341,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"CONWAY, MA",CONWAY,2501101341.0,29544.0,"Conway, MA",,,MA_01341,Complete data,True,True,True
01342,01342,47687876.0,2258501.0,+42.5438893,-072.6094578,MA,Massachusetts,25,24578.0,MA_01342,zip code,2.0,335.0,01342,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"DEERFIELD, MA",DEERFIELD,2501101342.0,29819.0,"Deerfield, MA",,,MA_01342,Complete data,True,True,True
01343,01343,29736712.0,512035.0,+42.6477305,-072.9697674,MA,Massachusetts,25,24805.0,MA_01343,zip code,2.0,336.0,01343,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"DRURY, MA",DRURY,2500301343.0,,,,,MA_01343,Complete data,True,True,True
01344,01344,35723125.0,1594377.0,+42.6134178,-072.4264276,MA,Massachusetts,25,24679.0,MA_01344,zip code,2.0,337.0,01344,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"ERVING, MA",ERVING,2501101344.0,29609.0,"Erving, MA",,,MA_01344,Complete data,True,True,True
01346,01346,34646508.0,73616.0,+42.6584963,-072.8060573,MA,Massachusetts,25,24607.0,MA_01346,zip code,2.0,338.0,01346,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"HEATH, MA",HEATH,2501101346.0,29556.0,"Heath, MA",,,MA_01346,Complete data,True,True,True
01347,01347,925273.0,216951.0,+42.5632226,-072.5097752,MA,Massachusetts,25,24666.0,MA_01347,zip code,2.0,339.0,01347,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"LAKE PLEASANT, MA",LAKE PLEASANT,2501101347.0,,,,,MA_01347,Complete data,True,True,True
