state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,67,31001,13067031001,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9140637,-084.5138531
13,GA,67,31005,13067031005,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8927977,-084.5830911
13,GA,67,31006,13067031006,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9067538,-084.5527644
13,GA,67,31007,13067031007,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9110589,-084.5626895
13,GA,67,31119,13067031119,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8739171,-084.5760121
13,GA,67,31410,13067031410,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8806746,-084.6033584
13,GA,67,31411,13067031411,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8653647,-084.6209497
13,GA,67,31412,13067031412,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8577837,-084.6031847
13,GA,67,31507,13067031507,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8666958,-084.6473056
13,GA,121,11421,13121011421,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0405266,-084.3328370
13,GA,121,11511,13121011511,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1039919,-084.3357831
13,GA,121,11639,13121011639,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0640122,-084.2836337
13,GA,121,11640,13121011640,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0769205,-084.2789308
13,GA,121,11641,13121011641,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0996099,-084.3083087
13,GA,121,11642,13121011642,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0849918,-084.2830668
13,GA,121,11646,13121011646,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0521393,-084.2914055
13,GA,121,11647,13121011647,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0601602,-084.3172449
13,GA,121,11654,13121011654,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0754160,-084.3143145
13,GA,121,11655,13121011655,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0864012,-084.3112350
13,GA,121,11660,13121011660,30009,12379.0,12379.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1041064,-084.2843746
13,GA,13,180103,13013180103,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0831444,-083.8090444
13,GA,13,180104,13013180104,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0057497,-083.8340699
13,GA,13,180105,13013180105,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0404986,-083.8155003
13,GA,13,180106,13013180106,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0237312,-083.8424096
13,GA,13,180107,13013180107,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0149923,-083.7895842
13,GA,13,180108,13013180108,30011,12381.0,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+33.9768540,-083.8023847
13,GA,135,50617,13135050617,30011,,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0951864,-083.8492857
